tsize,tcount,CHPCount,ppv,pw,pc,ebat,pbat1,pmgi,mintimeup,mintimedown,cbatinitial,socinitial,socmin,socmax,clearingprice,costa,costb,costc,
,,,0.3824153,1.629372,11.3337,,,,,,,,,,79.56,,,,
,,,0.382411,1.652572,11.3337,,,,,,,,,,79.56,,,,
,,,0.3593558,1.633315,11.3284,,,,,,,,,,79.56,,,,
,,,0.3595404,1.636684,11.33505,,,,,,,,,,79.56,,,,
,,,0.3709937,1.632445,11.35616,,,,,,,,,,79.56,,,,
,,,0.3710673,1.634797,11.35616,,,,,,,,,,79.56,,,,
,,,0.3935378,1.653286,9.702826,,,,,,,,,,79.56,,,,
,,,0.3935346,1.659348,9.702826,,,,,,,,,,79.56,,,,
,,,0.3935395,1.653322,9.702826,,,,,,,,,,79.56,,,,
,,,0.3935,1.658491,9.702826,,,,,,,,,,79.56,,,,
,,,0.3936839,1.66276,9.702826,,,,,,,,,,79.56,,,,
,,,0.3936839,1.662749,9.702826,,,,,,,,,,79.56,,,,
,,,0.3810565,1.6517,9.588233,,,,,,,,,,79.56,,,,
,,,0.3811319,1.667606,9.74015,,,,,,,,,,79.56,,,,
,,,0.3811319,1.667736,9.74015,,,,,,,,,,79.56,,,,
,,,0.3811319,1.680027,9.718796,,,,,,,,,,79.56,,,,
,,,0.3811341,1.680115,9.722939,,,,,,,,,,79.56,,,,
,,,0.3811341,1.69165,9.722939,,,,,,,,,,79.56,,,,
,,,0.3811341,1.697757,9.722939,,,,,,,,,,79.56,,,,
,,,0.3811355,1.697779,9.722939,,,,,,,,,,79.56,,,,
,,,0.3811355,1.68273,9.722939,,,,,,,,,,79.56,,,,
,,,0.3812826,1.716848,9.722939,,,,,,,,,,79.56,,,,
,,,0.3812831,1.709787,9.694596,,,,,,,,,,79.56,,,,
,,,0.3812847,1.709708,9.417943,,,,,,,,,,79.56,,,,
,,,0.3812853,1.709843,9.401381,,,,,,,,,,79.56,,,,
,,,0.3812499,1.684538,9.401381,,,,,,,,,,79.56,,,,
,,,0.3812506,1.716615,9.401381,,,,,,,,,,79.56,,,,
,,,0.3814345,1.720302,9.374611,,,,,,,,,,79.56,,,,
,,,0.3814364,1.720237,9.449901,,,,,,,,,,79.56,,,,
,,,0.3814364,1.720223,9.373034,,,,,,,,,,74.09,,,,
,,,0.3813997,1.704591,9.420639,,,,,,,,,,74.09,,,,
,,,0.3012429,1.704883,9.419997,,,,,,,,,,74.09,,,,
,,,0.2897915,1.704904,9.419997,,,,,,,,,,74.09,,,,
,,,0.2897947,1.717838,9.422446,,,,,,,,,,74.09,,,,
,,,0.2898701,1.742688,9.035131,,,,,,,,,,74.09,,,,
,,,0.2898701,1.746078,9.006788,,,,,,,,,,74.09,,,,
,,,0.2898701,1.735799,9.006788,,,,,,,,,,74.09,,,,
,,,0.2898749,1.740234,8.069604,,,,,,,,,,74.09,,,,
,,,0.2899107,1.735981,8.069604,,,,,,,,,,74.09,,,,
,,,0.2669715,1.735888,8.069604,,,,,,,,,,74.09,,,,
,,,0.2669715,1.734218,8.043711,,,,,,,,,,74.09,,,,
,,,0.267045,1.734264,8.097305,,,,,,,,,,74.09,,,,
,,,0.267045,1.733387,8.097305,,,,,,,,,,74.09,,,,
,,,0.2650223,1.732091,8.097305,,,,,,,,,,74.09,,,,
,,,0.2650223,1.729476,8.086226,,,,,,,,,,74.09,,,,
,,,0.2650223,1.729451,8.083543,,,,,,,,,,74.09,,,,
,,,0.2650223,1.730621,8.072463,,,,,,,,,,74.09,,,,
,,,0.2650223,1.734598,8.083544,,,,,,,,,,74.09,,,,
,,,0.2556443,1.767766,8.095209,,,,,,,,,,74.09,,,,
,,,0.2556443,1.759461,8.095206,,,,,,,,,,74.09,,,,
,,,0.2556075,1.759722,8.06109,,,,,,,,,,74.09,,,,
,,,0.2556811,1.758963,8.072756,,,,,,,,,,74.09,,,,
,,,0.2556443,1.760927,8.069839,,,,,,,,,,74.09,,,,
,,,0.2556443,1.767526,8.069839,,,,,,,,,,74.09,,,,
,,,0.2556443,1.770599,8.069839,,,,,,,,,,74.09,,,,
,,,0.2556443,1.763279,8.045114,,,,,,,,,,74.09,,,,
,,,0.2543571,1.763431,8.013854,,,,,,,,,,74.09,,,,
,,,0.2543571,1.750955,8.013854,,,,,,,,,,74.09,,,,
,,,0.2543571,1.751091,8.003125,,,,,,,,,,74.09,,,,
,,,0.2543571,1.752459,8.003125,,,,,,,,,,74.09,,,,
,,,0.2543571,1.752689,7.992512,,,,,,,,,,74.09,,,,
,,,0.2543571,1.765302,8.058063,,,,,,,,,,74.09,,,,
,,,0.3001619,1.748999,8.058063,,,,,,,,,,74.09,,,,
,,,0.3475217,1.74174,8.058063,,,,,,,,,,74.09,,,,
,,,0.3360706,1.758904,8.015957,,,,,,,,,,74.09,,,,
,,,0.3360706,1.769846,8.055262,,,,,,,,,,74.09,,,,
,,,0.3360706,1.7513,8.055262,,,,,,,,,,74.09,,,,
,,,0.3360706,1.74764,8.055262,,,,,,,,,,74.09,,,,
,,,0.3025101,1.748768,8.053164,,,,,,,,,,74.09,,,,
,,,0.3368639,1.755088,8.065936,,,,,,,,,,74.09,,,,
,,,0.3372079,1.753725,7.966445,,,,,,,,,,74.09,,,,
,,,0.3257568,1.75057,7.966445,,,,,,,,,,74.09,,,,
,,,0.3144171,1.753614,7.966445,,,,,,,,,,74.09,,,,
,,,0.3031277,1.75917,8.05777,,,,,,,,,,74.09,,,,
,,,0.3031277,1.754904,5.126321,,,,,,,,,,74.09,,,,
,,,0.2916967,1.746503,5.123267,,,,,,,,,,74.09,,,,
,,,0.2802455,1.739088,5.123267,,,,,,,,,,74.09,,,,
,,,0.2687941,1.734424,5.123267,,,,,,,,,,74.09,,,,
,,,0.2687941,1.748046,2.735409,,,,,,,,,,74.09,,,,
,,,0.2573427,1.743129,5.123268,,,,,,,,,,74.09,,,,
,,,0.2458914,1.769556,2.401244,,,,,,,,,,74.09,,,,
,,,0.2458915,1.751312,2.415532,,,,,,,,,,74.09,,,,
,,,0.2344404,1.795492,2.385496,,,,,,,,,,74.09,,,,
,,,0.2229483,1.792096,2.39133,,,,,,,,,,74.09,,,,
,,,0.2229485,1.821262,2.363045,,,,,,,,,,74.09,,,,
,,,0.2114971,1.821749,2.363045,,,,,,,,,,74.09,,,,
,,,0.2114971,1.82171,2.363045,,,,,,,,,,74.09,,,,
,,,0.2000458,1.821688,2.363045,,,,,,,,,,74.09,,,,
,,,0.2000461,1.890646,2.363045,,,,,,,,,,74.09,,,,
,,,0.1885947,1.89642,2.296795,,,,,,,,,,73.98,,,,
,,,0.1885947,1.887858,2.123314,,,,,,,,,,73.98,,,,
,,,0.1771436,1.888176,2.130312,,,,,,,,,,73.98,,,,
,,,0.177143,1.866112,2.355422,,,,,,,,,,73.98,,,,
,,,0.2000542,1.841992,2.07141,,,,,,,,,,73.98,,,,
,,,0.2000539,1.970727,2.07141,,,,,,,,,,73.98,,,,
,,,0.2348666,1.970718,2.07141,,,,,,,,,,73.98,,,,
,,,0.2692205,1.922266,2.07141,,,,,,,,,,73.98,,,,
,,,0.2692205,1.926586,2.07141,,,,,,,,,,73.98,,,,
,,,0.2693502,1.926584,2.074908,,,,,,,,,,73.98,,,,
,,,0.2693507,1.924659,2.074908,,,,,,,,,,73.98,,,,
,,,0.2693506,2.07718,2.074908,,,,,,,,,,73.98,,,,
,,,0.2693509,2.061168,2.074908,,,,,,,,,,73.98,,,,
,,,0.2693509,2.055236,2.074908,,,,,,,,,,73.98,,,,
,,,0.269351,2.050887,2.052456,,,,,,,,,,73.98,,,,
,,,0.2692407,2.027171,2.052456,,,,,,,,,,73.98,,,,
,,,0.258031,2.027101,2.0467,,,,,,,,,,73.98,,,,
,,,0.2580314,2.037671,2.0467,,,,,,,,,,73.98,,,,
,,,0.2580314,2.108222,2.046699,,,,,,,,,,73.98,,,,
,,,0.2580314,2.07907,2.046699,,,,,,,,,,73.98,,,,
,,,0.2694825,2.085761,2.050197,,,,,,,,,,73.98,,,,
,,,0.2693354,2.085749,2.050197,,,,,,,,,,73.98,,,,
,,,0.2693354,2.096022,2.050197,,,,,,,,,,73.98,,,,
,,,0.2578839,2.095994,2.050197,,,,,,,,,,73.98,,,,
,,,0.2807865,2.142343,2.053698,,,,,,,,,,73.98,,,,
,,,0.2922379,2.142165,2.053697,,,,,,,,,,73.98,,,,
,,,0.2692619,2.190878,2.053697,,,,,,,,,,73.98,,,,
,,,0.2807131,2.18465,2.041743,,,,,,,,,,73.98,,,,
,,,0.2921643,2.184001,2.041743,,,,,,,,,,73.98,,,,
,,,0.2921643,2.189252,2.067695,,,,,,,,,,73.98,,,,
,,,0.2692616,2.186607,2.067695,,,,,,,,,,73.98,,,,
,,,0.2921643,2.186576,2.070835,,,,,,,,,,73.98,,,,
,,,0.28075,2.187216,2.077833,,,,,,,,,,73.98,,,,
,,,0.3036522,2.228339,2.077833,,,,,,,,,,73.98,,,,
,,,0.292201,2.228353,2.077833,,,,,,,,,,73.98,,,,
,,,0.3151037,2.22418,2.077833,,,,,,,,,,73.98,,,,
,,,0.3380062,2.224205,2.077833,,,,,,,,,,73.98,,,,
,,,0.3381533,2.19803,2.077833,,,,,,,,,,73.98,,,,
,,,0.3382637,2.196326,2.077833,,,,,,,,,,73.98,,,,
,,,0.3381901,2.208172,2.103786,,,,,,,,,,73.98,,,,
,,,0.3383004,2.189435,2.103786,,,,,,,,,,73.98,,,,
,,,0.3497517,2.197288,2.103786,,,,,,,,,,73.98,,,,
,,,0.3497517,2.197209,2.103786,,,,,,,,,,73.98,,,,
,,,0.3497517,2.193187,2.103785,,,,,,,,,,73.98,,,,
,,,0.3497517,2.193095,2.103785,,,,,,,,,,73.98,,,,
,,,0.3497516,2.182475,2.15219,,,,,,,,,,73.98,,,,
,,,0.3497883,2.182421,2.137265,,,,,,,,,,73.98,,,,
,,,0.3726909,2.172248,2.137265,,,,,,,,,,73.98,,,,
,,,0.3497883,2.172208,2.137265,,,,,,,,,,73.98,,,,
,,,0.3726911,2.172161,2.137265,,,,,,,,,,73.98,,,,
,,,0.3726543,2.172137,2.185669,,,,,,,,,,73.98,,,,
,,,0.3726542,2.175245,2.163216,,,,,,,,,,73.98,,,,
,,,0.3841054,2.175225,2.163216,,,,,,,,,,73.98,,,,
,,,0.3841057,2.175052,2.163216,,,,,,,,,,73.98,,,,
,,,0.3612398,2.154595,2.21162,,,,,,,,,,73.98,,,,
,,,0.3830756,2.156996,2.211622,,,,,,,,,,73.98,,,,
,,,0.3831492,2.183731,2.189169,,,,,,,,,,73.98,,,,
,,,0.3946004,2.160942,2.237575,,,,,,,,,,73.98,,,,
,,,0.3831488,2.160787,2.237575,,,,,,,,,,73.98,,,,
,,,0.3601173,2.188341,2.237574,,,,,,,,,,73.98,,,,
,,,0.3601171,2.161055,2.263524,,,,,,,,,,73.98,,,,
,,,0.3600174,2.167054,2.269609,,,,,,,,,,73.98,,,,
,,,0.3371148,2.170953,2.269609,,,,,,,,,,73.98,,,,
,,,0.3370824,2.165972,2.295562,,,,,,,,,,73.98,,,,
,,,0.3370821,2.165943,2.295562,,,,,,,,,,73.98,,,,
,,,0.3256307,2.17962,2.321514,,,,,,,,,,73.98,,,,
,,,0.3027977,2.175731,2.321514,,,,,,,,,,73.98,,,,
,,,0.2915123,2.175698,2.321514,,,,,,,,,,73.98,,,,
,,,0.2914575,2.175689,2.347466,,,,,,,,,,73.98,,,,
,,,0.2799518,2.175664,2.347466,,,,,,,,,,73.98,,,,
,,,0.2798425,2.172214,2.37342,,,,,,,,,,73.98,,,,
,,,0.2675604,2.17219,2.421822,,,,,,,,,,73.98,,,,
,,,0.2676716,2.179061,2.258238,,,,,,,,,,73.98,,,,
,,,0.2564241,2.179031,2.123522,,,,,,,,,,73.98,,,,
,,,0.2565165,2.179028,2.101069,,,,,,,,,,73.98,,,,
,,,0.2566331,2.179016,2.101069,,,,,,,,,,73.98,,,,
,,,0.2337454,2.178991,2.060675,,,,,,,,,,73.98,,,,
,,,0.2451273,2.180744,2.060675,,,,,,,,,,73.98,,,,
,,,0.2224782,2.183285,1.925959,,,,,,,,,,73.98,,,,
,,,0.2109575,2.183285,1.881054,,,,,,,,,,73.98,,,,
,,,0.2110267,2.18488,1.881054,,,,,,,,,,73.98,,,,
,,,0.1995429,2.184853,1.881054,,,,,,,,,,73.98,,,,
,,,0.1997267,2.184043,1.881054,,,,,,,,,,73.98,,,,
,,,0.1998003,2.185977,1.91377,,,,,,,,,,73.98,,,,
,,,0.1998003,2.185936,1.91377,,,,,,,,,,73.98,,,,
,,,0.2000577,2.18849,1.893883,,,,,,,,,,73.98,,,,
,,,0.1888474,2.188506,1.893883,,,,,,,,,,73.98,,,,
,,,0.1888474,2.188506,1.893883,,,,,,,,,,73.98,,,,
,,,0.1888472,2.19001,1.859241,,,,,,,,,,73.98,,,,
,,,0.1660551,2.190756,1.859241,,,,,,,,,,73.98,,,,
,,,0.1660551,2.190716,1.906714,,,,,,,,,,73.98,,,,
,,,0.1660551,2.190715,1.906714,,,,,,,,,,73.98,,,,
,,,0.154673,2.189432,1.906714,,,,,,,,,,73.98,,,,
,,,0.1432258,2.209599,1.906714,,,,,,,,,,73.98,,,,
,,,0.1432626,2.19202,1.906714,,,,,,,,,,73.98,,,,
,,,0.1432628,2.190669,1.906714,,,,,,,,,,73.98,,,,
,,,0.1432628,2.190641,1.906714,,,,,,,,,,73.98,,,,
,,,0.1433366,2.190223,1.906714,,,,,,,,,,73.98,,,,
,,,0.132354,2.188958,1.906714,,,,,,,,,,73.98,,,,
,,,0.132354,2.188923,1.906714,,,,,,,,,,73.98,,,,
,,,0.132354,2.193584,1.906714,,,,,,,,,,73.98,,,,
,,,0.1326114,2.192744,1.906714,,,,,,,,,,73.98,,,,
,,,0.1326114,2.19026,1.906714,,,,,,,,,,73.98,,,,
,,,0.1326114,2.190227,1.906714,,,,,,,,,,73.98,,,,
,,,0.1325011,2.18938,1.906714,,,,,,,,,,73.98,,,,
,,,0.132685,2.189374,1.906714,,,,,,,,,,73.98,,,,
,,,0.1212337,2.189388,1.9529,,,,,,,,,,73.98,,,,
,,,0.1212337,2.207106,1.9529,,,,,,,,,,73.98,,,,
,,,0.1210866,2.191684,1.9529,,,,,,,,,,73.98,,,,
,,,0.1225216,2.191699,1.9529,,,,,,,,,,73.98,,,,
,,,0.09961871,2.177147,1.9529,,,,,,,,,,73.98,,,,
,,,0.1110706,2.177117,1.9529,,,,,,,,,,73.98,,,,
,,,0.1110706,2.176624,1.9529,,,,,,,,,,73.98,,,,
,,,0.1110706,2.178098,1.9529,,,,,,,,,,73.98,,,,
,,,0.1110703,2.178093,1.905429,,,,,,,,,,73.98,,,,
,,,0.09961889,2.178076,1.905429,,,,,,,,,,73.98,,,,
,,,0.09961889,2.191783,1.905429,,,,,,,,,,73.98,,,,
,,,0.09961874,2.191807,1.905429,,,,,,,,,,73.98,,,,
,,,0.08809386,2.191778,1.905429,,,,,,,,,,73.98,,,,
,,,0.088094,2.191778,1.905429,,,,,,,,,,73.98,,,,
,,,0.088094,2.19178,1.9529,,,,,,,,,,63.73,,,,
,,,0.0883515,2.162346,1.903147,,,,,,,,,,63.73,,,,
,,,0.08835134,1.963406,1.903147,,,,,,,,,,63.73,,,,
,,,0.08835134,1.954831,1.903147,,,,,,,,,,63.73,,,,
,,,0.08835134,1.950553,1.903147,,,,,,,,,,63.73,,,,
,,,0.08835134,1.949615,1.903147,,,,,,,,,,63.73,,,,
,,,0.08835134,1.955585,1.903147,,,,,,,,,,63.73,,,,
,,,0.07690009,1.914927,1.903147,,,,,,,,,,63.73,,,,
,,,0.07690009,1.914942,1.903147,,,,,,,,,,63.73,,,,
,,,0.08835135,1.948434,1.855676,,,,,,,,,,63.73,,,,
,,,0.08835135,1.948422,1.855676,,,,,,,,,,63.73,,,,
,,,0.09980278,1.948435,1.855676,,,,,,,,,,63.73,,,,
,,,0.09980278,1.94841,1.855676,,,,,,,,,,63.73,,,,
,,,0.1112539,1.948405,1.855676,,,,,,,,,,63.73,,,,
,,,0.1112539,1.914643,1.855676,,,,,,,,,,63.73,,,,
,,,0.1112539,1.949798,1.855676,,,,,,,,,,63.73,,,,
,,,0.122705,1.952748,1.849418,,,,,,,,,,63.73,,,,
,,,0.122705,1.902753,1.849418,,,,,,,,,,63.73,,,,
,,,0.122705,1.918959,1.849418,,,,,,,,,,63.73,,,,
,,,0.122705,1.918959,1.849418,,,,,,,,,,63.73,,,,
,,,0.1456079,1.918938,1.849418,,,,,,,,,,63.73,,,,
,,,0.1456079,1.918949,1.849418,,,,,,,,,,63.73,,,,
,,,0.1456079,1.918951,1.849418,,,,,,,,,,63.73,,,,
,,,0.1456079,1.913395,1.849418,,,,,,,,,,63.73,,,,
,,,0.1456079,1.913402,1.849418,,,,,,,,,,63.73,,,,
,,,0.1456079,1.936277,1.849418,,,,,,,,,,63.73,,,,
,,,0.1456079,1.936261,1.849418,,,,,,,,,,63.73,,,,
,,,0.1456079,1.914019,1.849418,,,,,,,,,,63.73,,,,
,,,0.1456079,1.945008,1.849418,,,,,,,,,,63.73,,,,
,,,0.1456079,1.945009,1.849418,,,,,,,,,,63.73,,,,
,,,0.1456079,1.944982,1.849418,,,,,,,,,,63.73,,,,
,,,0.1456079,1.944987,1.735577,,,,,,,,,,63.73,,,,
,,,0.1439161,1.945028,1.735577,,,,,,,,,,63.73,,,,
,,,0.1439161,1.944219,1.735577,,,,,,,,,,63.73,,,,
,,,0.1439161,1.942245,1.735577,,,,,,,,,,63.73,,,,
,,,0.132465,1.942245,1.735577,,,,,,,,,,63.73,,,,
,,,0.1782702,1.942247,1.735577,,,,,,,,,,63.73,,,,
,,,0.1782702,1.942009,1.735577,,,,,,,,,,63.73,,,,
,,,0.1782702,1.942867,1.735577,,,,,,,,,,63.73,,,,
,,,0.1782702,1.94193,1.593163,,,,,,,,,,63.73,,,,
,,,0.1782702,1.94193,1.593163,,,,,,,,,,63.73,,,,
,,,0.1782702,1.941131,1.593163,,,,,,,,,,63.73,,,,
,,,0.1782702,1.916068,1.593163,,,,,,,,,,63.73,,,,
,,,0.1782702,1.914799,1.593163,,,,,,,,,,63.73,,,,
,,,0.186776,1.914772,1.593163,,,,,,,,,,63.73,,,,
,,,0.1753247,1.914772,1.593163,,,,,,,,,,63.73,,,,
,,,0.198227,1.913132,1.523164,,,,,,,,,,63.73,,,,
,,,0.198227,1.929925,1.523164,,,,,,,,,,63.73,,,,
,,,0.198227,1.929925,1.523164,,,,,,,,,,63.73,,,,
,,,0.198227,1.948319,1.523164,,,,,,,,,,63.73,,,,
,,,0.198227,1.948326,1.523164,,,,,,,,,,63.73,,,,
,,,0.198227,1.948328,1.523164,,,,,,,,,,63.73,,,,
,,,0.2096782,1.950126,1.523164,,,,,,,,,,63.73,,,,
,,,0.2096782,1.941356,1.523164,,,,,,,,,,63.73,,,,
,,,0.2096782,1.941337,1.523164,,,,,,,,,,63.73,,,,
,,,0.1750828,1.949183,1.523164,,,,,,,,,,63.73,,,,
,,,0.1750828,1.949183,1.523164,,,,,,,,,,63.73,,,,
,,,0.1750828,2.009838,1.523164,,,,,,,,,,63.73,,,,
,,,0.1750828,1.993858,1.523164,,,,,,,,,,63.73,,,,
,,,0.1750828,1.992206,1.474759,,,,,,,,,,63.73,,,,
